fret,below_cutoff,price_dist,lag_ret,vol,vol_x_lagret,hour_of_day,day_of_week,lag_ret_eth,lag_ret_xrp,lag_ret_neg,netflow_bitt,netflow_huob,netflow_krak,netflow_aggplbt
-3.9874265,0.0,30.497559,-0.00023093863,0.027740661,-6.40639e-06,22,6,0.004615239,0.0039566895,1,11.568728,2.5038805,-0.012154194,13.0507145
-32.59847,0.0,36.037598,0.0015524917,0.026990976,4.1903266e-05,0,0,-0.01159219,-0.0035039033,1,-4.9440107,0.0,0.0,-65.998566
-4.811472,0.0,32.964844,-0.00038237177,0.026818482,-1.0254631e-05,1,0,0.0023963223,0.00581699,1,-2.3596513,0.04625,-0.5639534,-1.5465968
8.289611,0.0,13.956055,-0.002366348,0.026254429,-6.212711e-05,2,0,0.0031501215,-0.00034529276,1,-3.3463106,3.0576,0.0,-4.077296
28.004658,1.0,-20.927734,-0.00435288,0.026724178,-0.000116327144,3,0,0.007121367,0.009930033,1,1.3376858,0.4424539,-0.8189161,-72.727066
19.721508,0.0,2.1411133,0.005969751,0.02735738,0.00016331676,5,0,-0.011868584,0.010085535,1,-6.7303696,-36.727776,0.0,-77.313065
8.711419,0.0,21.589844,0.0028542022,0.027054565,7.72192e-05,7,0,0.0063126,4.254757e-05,1,3.8577309,10.715878,0.0,-19.308014
51.476738,0.0,46.11133,0.004298599,0.026817497,0.00011527767,9,0,0.0032254227,0.007861944,1,27.056488,-2.5318522,1.2440268,40.282646
9.125649,1.0,-47.10547,9.8815035e-05,0.025252607,2.4953372e-06,20,1,0.004102595,-0.0072894413,1,14.601774,0.559243,-2.2347755,16.752022
133.79521,1.0,-49.7959,0.01548921,0.031580046,0.00048915,5,2,0.0041101747,0.0049891896,1,22.935642,2.8358417,-0.55778515,242.33527
217.7716,1.0,-35.23535,-0.020478724,0.121673144,-0.0024917107,23,2,-0.0050018188,-0.01666664,1,17.039196,-26.422121,-2.7911248,224.80577
-12.24995,1.0,-14.427734,0.04571572,0.13548909,0.0061939815,2,3,0.036087956,0.029545957,1,11.386017,-24.79871,-1.0962086,214.6529
307.5462,0.0,21.38086,0.019405562,0.13275847,0.0025762527,10,4,0.017150909,0.010747228,1,26.758362,2.828607,0.005270547,180.59308
-39.13801,0.0,46.188477,0.010394706,0.08530977,0.00088677,2,5,0.016293721,0.0029494667,1,82.51072,3.6314774,3.3925388,175.69946
-12.245647,0.0,22.55371,-0.002139631,0.08564656,-0.00018325204,3,5,-0.0055365465,-0.0033436518,1,9.041246,22.178244,0.0,49.541485
4.9476447,1.0,-39.44336,0.0065533165,0.07734081,0.00050683884,8,5,0.00051851664,0.0030383037,1,18.21249,-4.5852504,0.0,55.53759
-1.5420094,0.0,17.862305,-0.006159153,0.04863703,-0.0002995629,14,5,-0.0053902892,0.004024731,1,13.21319,-55.356842,-1.768193,23.332916
19.357796,1.0,-48.07422,0.0054485393,0.046743482,0.0002546837,19,5,0.0050075627,-0.001873875,1,5.9450436,-54.989197,0.0,-20.923325
-9.926778,0.0,16.467773,0.0075105596,0.04260873,0.00032001542,22,5,0.007882477,0.00412262,1,14.40423,-27.280289,0.0,3.3458796
10.630141,1.0,-46.067383,-0.005676516,0.042688727,-0.00024232324,23,5,-0.004996606,-0.0031707368,1,3.3157248,-0.17225,0.0,-26.720512
22.7262,1.0,-17.905273,0.008455987,0.07742211,0.00065468036,5,0,0.0033141247,-0.0055445298,1,24.280731,0.07425,-0.57779914,26.494764
-61.002174,0.0,21.884766,-0.003002887,0.078082085,-0.00023447166,9,0,-0.0021948959,0.000683167,1,58.29519,0.19694999,-5.0547895,66.05569
27.019934,1.0,-31.598633,0.0014107496,0.046458807,6.5541746e-05,22,0,0.007799486,-0.00077807,1,29.168995,3.8137505,4.160531,32.697956
-2.470957,0.0,33.197266,-0.0064039724,0.12489137,-0.0007998009,12,0,-0.01442579,-0.00074076554,1,30.192783,-6.2036614,-0.20090409,139.22229
12.956799,0.0,6.6992188,-0.0016027177,0.12505402,-0.00020042628,13,0,0.014858055,0.008854292,1,30.09612,-0.27588663,2.2426987,53.408924
100.601425,1.0,-6.734375,0.009207641,0.10433447,0.00096067437,16,0,0.00556194,0.006638993,1,0.1042224,-14.22088,-5.142462,131.45493
-64.456856,0.0,34.04883,-0.0037741845,0.049180724,-0.00018561713,16,2,-0.012542572,0.008815995,1,97.52991,18.48084,0.68741345,273.11505
-42.023384,0.0,29.451172,-0.011201488,0.057858545,-0.0006481018,23,2,-0.00976989,-0.0050521065,1,2.9222958,0.0,0.291675,131.67212
71.03911,1.0,-16.738281,0.015075063,0.051658254,0.00077875145,5,3,0.03164361,0.12018074,1,11.415663,2.8633184,0.0,-58.080544
25.029364,1.0,-18.734375,0.0072963983,0.054411784,0.00039701004,16,3,0.027816888,-0.062063485,1,25.171913,46.333126,2.2408369,50.28347
117.26458,1.0,-4.392578,0.0036430967,0.043417286,0.00015817337,22,3,0.011624808,0.07728773,1,2.873977,0.7546739,1.2698444,136.40346
72.13357,1.0,-8.369141,-0.0054091206,0.0377121,-0.0002039893,3,5,-0.002118279,-0.009684314,1,-1.0551499,-1.71475,0.0,66.48115
85.84406,1.0,-26.25,0.0009402958,0.030750256,2.8914337e-05,10,5,0.0047958666,-0.00041200343,1,-2.0950444,1.2380347,0.0,-33.76324
114.37003,0.0,8.453125,0.015866196,0.063851535,0.0010130809,2,0,0.0015088327,0.007377621,1,9.822998,4.05373,-0.30839452,11.502089
37.555405,0.0,5.470703,0.0018417751,0.0659564,0.000121476856,7,0,0.0007810642,0.025085723,1,32.813725,3.6492887,0.0,48.77058
21.649158,0.0,3.9335938,0.017314607,0.06716428,0.0011629232,9,0,0.017900338,0.04698714,1,-4.114002,1.5441501,-11.508898,-4.7812443
-27.667757,1.0,-18.9375,-0.009811707,0.06875253,-0.00067457964,13,0,-0.014402434,-0.015317316,1,23.90714,0.90330744,-5.2183595,42.614853
29.986113,1.0,-34.328125,0.011012791,0.063573524,0.0007001219,0,1,0.0012515555,0.009083653,1,13.954039,25.95116,-0.27774474,14.3663
-19.520588,1.0,-16.65039,0.009287085,0.042992305,0.0003992732,4,1,-0.0033080445,0.032613367,1,25.01762,7.2418594,0.0,217.58336
-25.827482,0.0,46.609375,-0.014987936,0.040724564,-0.0006103772,10,1,-0.0074397977,-0.036790524,1,5.2276297,7.4685144,-3.0612032,186.428
66.49832,0.0,28.361328,0.005300674,0.05573055,0.0002954095,14,1,0.02934623,0.0105344355,1,-2.0293868,10.245034,-0.2767821,90.49115
103.62825,1.0,-17.94336,0.0033967355,0.1118085,0.00037978392,5,2,0.002776886,-0.0030084462,1,0.43958396,-2.2602239,1.9804622,184.70145
104.38226,0.0,5.8378906,-0.04230619,0.12135526,-0.005134078,16,2,-0.02122144,-0.0124225365,1,-13.189301,0.6449338,-4.8829737,127.67225
85.24511,0.0,35.38086,-0.010167103,0.10387563,-0.0010561142,2,3,-0.00810236,0.04629973,1,-11.604632,-31.920557,0.0,-100.939835
-21.454683,0.0,33.558594,-0.0138819255,0.07822942,-0.001085975,15,3,-0.019217696,0.058823593,1,-0.81187224,-4.2857842,0.0,135.22546
-176.68083,0.0,39.583984,0.01807359,0.08916631,0.0016115555,22,3,0.021511447,-0.042979322,1,-15.718576,-6.404599,0.39009178,25.879921
