fret,high_flow,price_dist,lag_ret,vol,vol_x_lagret,hour_of_day,day_of_week,lag_ret_eth,lag_ret_xrp,lag_ret_neg,netflow_bitt,netflow_huob,netflow_krak,netflow_aggplbt
7.7479153,0,231.53406,0.00039158025,0.013379882,5.2392975e-06,7,3,0.010547239,-0.033289857,0,0.0,0.0,1.7075082,-31.257301
0.85565144,0,233.38403,0.0015021716,0.013501081,2.028094e-05,8,3,-0.00041354686,0.011816352,0,0.0,0.0,2.1539462,4.2057843
-2.8665996,0,235.65002,0.0018372147,0.013341982,2.4512085e-05,9,3,-0.0072499467,-0.022022035,0,0.2499,0.0,21.07975,-64.047844
39.10881,0,234.72498,-0.00042177518,0.014462303,-6.099841e-06,14,3,-0.005465924,0.055535577,0,-0.09972633,0.0,0.0,-0.15276846
9.032218,1,239.61694,0.0039619897,0.014792566,5.8607995e-05,15,3,0.006448352,-0.029723285,0,0.0,0.0,0.0,60.984215
-18.077297,0,248.67102,0.0073039313,0.015918314,0.000116266274,16,3,0.0024642681,-0.02464791,0,0.034269832,0.0,0.0,-94.49283
-6.4911675,0,249.526,-0.0020015314,0.025845477,-5.1730534e-05,20,3,0.0013299714,0.028743828,0,0.41522732,0.0,-13.070864,1.5587741
21.01265,0,248.41394,-0.0073044174,0.02704614,-0.00019755629,22,3,-0.0015192032,0.007419861,0,2.2795787,0.0,-0.5,-29.520327
22.414013,0,-247.27502,0.0034532098,0.027375547,9.4533505e-05,23,3,0.0018874747,0.0046869814,0,0.7031121,0.0,0.0,13.77606
5.0330663,1,-244.89001,0.0019038575,0.027393617,5.215354e-05,0,4,-0.0010573118,-0.0006664186,0,0.02759483,0.0,-48.267696,87.823044
6.955319,0,-240.36499,0.0036052812,0.027129378,9.780904e-05,1,4,-0.001231606,0.017005658,0,5.6498,0.0,-0.6025934,6.2200937
6.8573933,0,-239.36401,0.00079465605,0.030628212,2.4338893e-05,2,4,-0.0018883118,-0.010163936,0,0.0,0.0,-23.29001,16.153612
6.093918,1,-238.46704,-0.0016090026,0.029518943,-4.7496058e-05,4,4,0.002624933,0.0019211547,0,0.02428474,0.0,-8.681055,191.32605
0.53028315,0,-236.73706,0.001371332,0.02959778,4.058838e-05,5,4,0.0016362971,-0.008948496,0,0.0,0.0,16.50425,1.4770975
14.237921,1,-234.44495,-0.00047934908,0.031338174,-1.5021925e-05,7,4,-0.00021123992,-0.004233196,0,-0.05793601,0.0,-2.4410167,71.91588
11.493705,0,-234.42896,1.2635729e-05,0.03132195,3.957757e-07,8,4,-0.0013443383,-0.021582685,0,0.0,0.0,10.467328,7.41669
-5.7001457,0,-233.63696,0.0006257983,0.031227704,1.9542244e-05,9,4,-0.0009230834,-0.005347634,0,0.0,0.0,2.24975,8.258783
-12.047229,0,-229.40796,0.0033394878,0.031240413,0.00010432698,10,4,-0.006967961,0.0030242323,0,0.039096985,0.0,11.2995,4.741059
124.84956,1,-124.97998,-0.005651019,0.023805456,-0.0001345251,15,2,-0.032558154,0.029227361,0,0.1495,0.0,0.0,92.24152
88.966385,0,-92.67627,0.013601447,0.025217323,0.00034299208,16,2,0.014690171,-0.009719715,0,-2.9308712,0.0,-76.27218,-4.1550255
24.35218,1,-54.379883,0.015908282,0.025667712,0.00040832922,17,2,0.0007897297,-0.015414937,0,-0.22517404,0.0,-48.9005,218.506
5.6259036,1,-23.77124,0.012515698,0.02749085,0.00034406717,18,2,-0.021409823,-0.040999986,0,0.28421435,0.0,17.495,300.62405
-96.871155,1,-1.4086914,0.00903089,0.027419472,0.00024762223,19,2,-0.008869505,0.005018265,0,-2.744172,0.0,27.957218,42.848236
8.743324,1,-5.807617,-0.006868563,0.033331513,-0.0002289396,21,2,0.020266617,0.033499002,0,0.25583833,0.0,0.877613,74.2749
118.926315,0,-61.378662,-0.02560579,0.046337705,-0.0011865136,23,2,-0.015404684,0.0058538844,0,-1.2725759,0.0,-20.5,-52.31259
98.52326,1,-23.800049,0.015409778,0.050295096,0.0007750362,0,3,-0.024767956,-0.030035473,0,0.17263384,0.0,0.86487,75.94937
9.7948065,1,7.942383,0.01281901,0.049817737,0.00063861406,1,3,0.022405889,-0.028724095,0,-2.403638,0.0,0.6672257,189.81746
55.21918,1,53.68872,0.018240586,0.05036214,0.00091863493,2,3,-0.019627672,-0.07693405,0,6.9995,0.0,-0.01,174.77817
100.780815,0,65.48242,0.0046183,0.04988733,0.00023039465,3,3,0.059356533,0.03803854,0,7.682045,0.0,67.66521,7.636675
94.40755,0,61.02881,-0.008377951,0.058566596,-0.00049066806,5,3,-0.021787176,-0.084074296,0,1.7420001,0.0,0.0,21.445267
49.266876,1,107.75635,0.018245613,0.06099485,0.0011128885,6,3,0.016784996,0.16229564,0,29.415092,0.0,-1.959085,113.02937
70.47199,1,151.32251,-0.0035871468,0.06367159,-0.00022839934,8,3,0.00010655124,0.07580868,0,-9.6712e-07,0.0,-45.67978,136.48392
87.97982,1,181.92627,0.011542828,0.06366849,0.0007349144,9,3,0.023345087,-0.057366688,0,-1.8107352e-07,0.0,0.0,195.66945
23.154167,1,200.22876,0.006824382,0.063019775,0.00043007103,10,3,-0.0041666827,0.020120967,0,0.4995016,0.0,-0.82,209.07574
-55.98159,0,238.83496,-0.0012721947,0.06354188,-8.083764e-05,12,3,0.0062280064,0.022395384,0,-14.66821,0.0,-68.355606,19.564423
-351.40204,1,-238.78369,-0.0038582855,0.06608534,-0.0002549761,14,3,-0.008718886,0.013813424,0,-1.4999998,0.0,0.0,127.21673
40.842445,1,-4.272461,-0.038159814,0.11285334,-0.0043064626,18,3,-0.025701683,-0.05117909,0,-2.2959993,0.0,0.09112,184.12279
-241.41667,1,-21.918701,-0.033147644,0.12101193,-0.0040112603,20,3,-0.059561934,-0.021811252,0,-0.005001132,0.0,0.0,327.4056
-171.58046,1,31.19751,0.02143441,0.1288883,0.0027626446,21,3,0.027622066,0.0030089745,0,-0.7740563,0.0,0.51940656,217.82303
14.716803,1,-152.88867,-0.067211576,0.14445706,-0.009709187,0,4,-0.05426309,-0.047619086,0,-0.007959862,0.0,1.308015,363.69904
143.87575,1,-97.42749,-0.020372227,0.1465896,-0.0029863566,2,4,-0.012461182,0.01809529,0,6.557772,0.0,-0.091390476,210.10138
118.888916,1,-39.401367,0.024151664,0.14657241,0.0035399676,3,4,0.02221564,0.066417195,0,-1.0810954e-06,0.0,-38.812,81.978775
119.65953,0,-37.837402,0.0006356034,0.14430843,9.1722926e-05,4,4,0.020921474,-0.022982402,0,0.17099361,-0.009374625,-28.410315,1.5575683
94.0857,0,-27.71875,0.0041096606,0.14445409,0.0005936573,5,4,0.0024977431,0.07021007,0,0.26887113,0.0,0.0,-142.98509
