fret,high_flow,price_dist,lag_ret,vol,vol_x_lagret,hour_of_day,day_of_week,lag_ret_eth,lag_ret_xrp,lag_ret_neg,netflow_bitt,netflow_huob,netflow_krak,netflow_aggplbt
0.043722488,0,-213.24597,0.0011165,0.019113662,2.1340404e-05,5,5,-0.0029715446,-0.007824785,1,0.0,0.0,0.0,0.0
-3.761799,0,-213.40295,-0.00012199878,0.018789094,-2.2922466e-06,6,5,0.007779412,0.0,1,0.0,0.0,0.0,2.2337
0.4879547,1,-213.80005,-0.00030863954,0.018725691,-5.7794887e-06,7,5,0.0025062272,0.020504741,1,0.0,0.0,-0.00212953,15.189822
-14.157096,1,-215.51294,-0.0013317452,0.018149989,-2.417116e-05,8,5,-0.0046500205,0.0,0,1.7500873,0.0,0.0,13.437689
-17.70312,1,-213.38904,0.0016535015,0.017157143,2.8369363e-05,9,5,-0.008690427,-0.017001532,1,0.0,0.0,0.0,30.623562
-11.686572,1,-215.255,-0.001450296,0.016651845,-2.4150104e-05,10,5,-0.01028677,0.003144678,1,0.0,0.0,0.0,42.43697
-32.247417,1,-215.328,-5.6819095e-05,0.016652549,-9.4618275e-07,11,5,-0.0050689126,0.003134747,1,0.0,0.0,0.0,20.604141
-45.63637,1,-218.84802,-0.002740014,0.016429123,-4.5016026e-05,12,5,0.0008234226,-0.006249975,1,0.006435,0.0,0.0,29.076635
-63.92453,1,-222.06897,-0.0025141025,0.016675405,-4.192368e-05,13,5,0.0026224083,-0.007861622,0,0.0,0.0,0.0,25.913494
-37.4129,1,-219.83496,0.0017481451,0.015732715,2.7503069e-05,14,5,-0.002820673,0.007923917,1,0.0,0.0,0.0,25.749107
13.115328,1,-231.23901,-0.008908267,0.01678043,-0.00014948456,15,5,-0.0007200133,0.0,1,0.0,0.0,2.9642498,55.109024
24.372728,1,-239.52502,-0.006530789,0.017808797,-0.0001163055,16,5,-0.006690739,-0.02358494,1,0.0,0.0,0.0,203.83337
24.461418,1,-244.23706,-0.003738302,0.018051855,-6.7483285e-05,17,5,-0.0032123507,0.01932367,1,0.0,0.0,0.0,24.563993
-2.311233,0,-245.43604,-0.0009547778,0.017045034,-1.627422e-05,18,5,-0.035658635,-0.0015797174,0,0.0,0.0,0.0,0.602073
8.411113,1,-234.61206,0.008627678,0.019993694,0.00017249916,19,5,0.022639073,-0.006329162,1,0.0,0.0,0.0,14.853266
11.544482,1,-235.06897,-0.0003610823,0.019919878,-7.192715e-06,20,5,0.0022664594,0.0,1,0.0,0.0,10.192665,17.358332
6.5670977,0,-236.24304,-0.000928171,0.018674435,-1.7333068e-05,21,5,-0.006047845,0.0,0,0.0,0.0,0.0,3.8057463
-4.0014925,0,-235.48999,0.00059588335,0.018819876,1.1214451e-05,22,5,-0.007989369,0.0,0,0.0,0.0,0.0,1.7499001
0.6461489,1,-231.87903,0.0028556215,0.017757177,5.070778e-05,23,5,0.0016534288,-0.0127388025,0,0.0,0.0,-0.2,17.018929
-16.998123,1,-231.86401,1.1840076e-05,0.017602507,2.0841502e-07,0,6,-0.014909514,0.0,1,0.0,0.0,-0.15828729,36.776443
-16.151638,1,-233.00195,-0.0008973324,0.017599713,-1.5792792e-05,1,6,-0.013297313,-0.0064516617,1,0.06646697,0.0,0.0,17.736946
-18.97703,1,-233.401,-0.00031495537,0.017300643,-5.4489306e-06,2,6,0.02974697,0.0,0,0.0,0.0,0.0,8.66485
-8.657793,0,-231.62,0.0014061324,0.016828269,2.3662773e-05,3,6,0.0028195719,0.0,1,0.0,0.0,0.39975,5.99995
-29.327795,0,-239.47205,-0.006190614,0.017755872,-0.00010991975,4,6,5.3021256e-05,0.0,1,0.0,0.0,0.0,4.64995
-17.927061,0,-239.54895,-6.1009592e-05,0.017435336,-1.0637227e-06,5,6,0.006206598,-0.001623389,0,0.0,0.0,0.0,0.0
-6.3779063,0,-238.84497,0.000558514,0.017506748,9.777764e-06,6,6,-0.0068537043,0.0,1,0.0,0.0,0.0,2.5924664
12.208371,0,-242.74805,-0.0030948424,0.017655501,-5.4640994e-05,7,6,0.0027603805,0.0,1,0.0,0.0,0.0,0.0
8.215114,0,249.37903,-0.0062620104,0.01763607,-0.00011043726,8,6,-0.016093116,0.013008154,0,0.0,0.0,-0.6373725,1.2295
21.233538,1,-245.65002,0.0039787344,0.017644694,7.0203554e-05,9,6,-0.010169002,-0.016051337,0,0.0,0.0,0.0,71.8131
23.024416,1,-245.18604,0.00036990416,0.017700786,6.5475942e-06,10,6,0.005598774,-0.0048940014,1,0.0,0.0,0.0,47.930748
