securitized,diff_log_loan_amount,below_limit,applicant_income_log,log_loan_amount,agency_1,agency_2,agency_3,agency_5,agency_7,agency_9,loan_purpose,occupancy,year
1.0,-0.1837614418519422,1.0,4.59511985013459,5.849324779946859,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1837614418519422,1.0,4.634728988229636,5.849324779946859,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1837614418519422,1.0,4.997212273764115,5.849324779946859,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1304528883974356,1.0,4.653960350157523,5.902633333401366,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1837614418519422,1.0,4.574710978503383,5.849324779946859,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1837614418519422,1.0,5.0106352940962555,5.849324779946859,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.3706380281276624,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0929149690783699,1.0,5.703782474656201,5.940171252720432,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1940717364922326,1.0,5.318119993844216,5.855071922202427,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0601822418047959,1.0,5.181783550292085,5.988961416889864,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1630396272445038,1.0,5.575949103146316,5.886104031450156,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.484796933490655,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.37989735354046,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.0238805208462765,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1246424452072769,0.0,6.214608098422191,6.173786103901937,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.8971538676367405,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.389071729816501,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1383470146541325,1.0,5.288267030694535,5.910796644040527,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0576791115866779,1.0,5.0106352940962555,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0005897965372980707,0.0,5.834810737062605,6.049733455231958,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.844187086458591,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.962844630259907,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1574322680302682,0.0,5.303304908059076,6.206575926724928,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0024009615375382,1.0,4.976733742420574,6.030685260261263,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.955827057601261,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1742129278426292,1.0,4.477336814478207,5.87493073085203,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.001771479648382,1.0,5.393627546352362,6.0473721790462776,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0933062892298286,1.0,4.672828834461906,5.955837369464831,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.117993812416755,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.857933154483459,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.1647859739235145,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1356406530563898,1.0,5.3471075307174685,5.91350300563827,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1637893086650272,1.0,5.402677381872279,5.869296913133774,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1469821903486456,1.0,5.093750200806762,5.886104031450156,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0601822418047959,1.0,5.0238805208462765,5.988961416889864,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.180883742024327,1.0,4.477336814478207,5.8522024797744745,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0208651384639617,1.0,5.41610040220442,6.028278520230698,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0281203093451329,1.0,4.795790545596741,6.021023349349527,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.332718793265369,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0985011061069327,1.0,5.583496308781699,5.950642552587727,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1630396272445038,1.0,5.220355825078324,5.886104031450156,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0907189656648777,1.0,5.420534999272286,5.958424693029782,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.501258210544727,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1982754847361967,1.0,5.231108616854587,5.834810737062605,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.0937829623153838,0.0,4.927253685157205,6.126869184114185,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.429345628954441,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.703782474656201,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,6.732210706467206,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.966146739123692,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0576791115866779,1.0,5.1647859739235145,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1473004690998607,0.0,5.666426688112432,6.19644412779452,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0778818189041974,1.0,4.564348191467836,5.971261839790462,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1659851374742613,1.0,4.890349128221754,6.1092475827643655,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.337538079701318,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1912105042112006,1.0,4.927253685157205,5.857933154483459,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1815218766233899,0.0,4.882801922586371,6.214608098422191,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.0981402676843394,0.0,4.564348191467836,6.131226489483141,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1067983304274537,0.0,5.438079308923196,6.139884552226255,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0567353125008676,1.0,4.836281906951478,5.976350909297934,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.0376515062036881,0.0,5.153291594497779,6.07073772800249,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0929149690783699,1.0,5.648974238161206,5.940171252720432,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1009759173400022,1.0,5.476463551931511,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1925431108654924,1.0,4.804021044733257,5.899897353582492,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0466342165143638,1.0,6.126869184114185,5.986452005284438,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0024009615375382,1.0,5.991464547107982,6.030685260261263,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1061601958283908,1.0,4.343805421853684,5.926926025970411,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1780142995963745,1.0,5.062595033026967,5.855071922202427,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0193710657559993,1.0,5.1647859739235145,6.013715156042802,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1837614418519422,1.0,4.30406509320417,5.849324779946859,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0391247944922321,1.0,4.624972813284271,5.993961427306569,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0120628724492748,1.0,4.663439094112067,6.021023349349527,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.1647859739235145,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0929149690783699,1.0,4.762173934797756,5.940171252720432,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1780142995963745,1.0,4.890349128221754,5.855071922202427,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,6.182084906716632,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.180883742024327,1.0,5.081404364984463,5.8522024797744745,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1912105042112006,1.0,5.003946305945459,5.857933154483459,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.1298987149230735,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1630396272445038,1.0,4.74493212836325,5.886104031450156,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1248878612801274,1.0,4.836281906951478,5.924255797414532,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.74493212836325,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1686106722939593,1.0,5.247024072160486,5.8805329864007,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1998188787478003,1.0,4.836281906951478,5.849324779946859,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.122217632724249,1.0,5.288267030694535,5.926926025970411,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.736198448394496,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.407171771460119,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.095900324406875,1.0,4.718498871295094,5.953243334287785,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.3471075307174685,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1742129278426292,1.0,4.736198448394496,5.87493073085203,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.119554515304765,1.0,4.2626798770413155,5.929589143389895,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.067729447440179,1.0,4.330733340286331,5.981414211254481,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1912105042112006,1.0,4.0943445622221,5.857933154483459,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.703782474656201,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,6.802394763324311,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0551822313880903,1.0,4.74493212836325,5.993961427306569,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.0262023723940245,0.0,4.624972813284271,6.075346031088684,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0232776848693454,1.0,4.983606621708336,6.025865973825314,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0576791115866779,1.0,5.087596335232384,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0601822418047959,1.0,4.6913478822291435,5.988961416889864,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.74493212836325,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.521460917862246,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1630396272445038,1.0,5.955837369464831,5.886104031450156,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1855124830965628,1.0,5.049856007249537,5.863631175598097,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0208651384639617,1.0,6.129050210060545,6.028278520230698,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1998188787478003,1.0,4.787491742782046,5.849324779946859,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1492463051121682,1.0,4.624972813284271,5.899897353582492,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0208651384639617,1.0,4.634728988229636,6.028278520230698,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0184583984333963,1.0,5.673323267171493,6.030685260261263,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1519897910579191,1.0,5.375278407684165,5.8971538676367405,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.108972405974228,1.0,5.220355825078324,5.940171252720432,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0606246218164354,1.0,5.442417710521793,6.214608098422191,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.0651265834891248,0.0,4.927253685157205,6.340359303727752,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0137410359175849,1.0,5.075173815233827,6.261491684321042,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1216969349775194,0.0,5.575949103146316,6.396929655216146,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1119179162039856,1.0,5.062595033026967,6.163314804034641,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.19295685089021,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.02181904739464,1.0,5.308267697401205,6.0112671744041615,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1061601958283908,1.0,5.755742213586912,5.926926025970411,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0850512326181558,1.0,5.752572638825633,5.948034989180646,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.298317366548036,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0981920261792135,1.0,4.890349128221754,5.934894195619588,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.2574953720277815,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0746615287690195,1.0,5.808142489980444,5.958424693029782,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1982754847361967,1.0,5.017279836814924,5.834810737062605,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.4510384535657,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1217718722176162,0.0,4.51085950651685,6.154858094016418,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1175165466474776,0.0,4.418840607796598,6.150602768446279,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.855071922202427,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1304528883974356,1.0,4.2626798770413155,5.902633333401366,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.537334267018537,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.6240175061873385,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0048077015681036,1.0,4.875197323201151,6.028278520230698,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0929149690783699,1.0,5.393627546352362,5.940171252720432,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.543294782270004,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1302498044215134,1.0,4.700480365792417,5.918893854273146,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.001771479648382,1.0,4.454347296253507,6.0473721790462776,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.298317366548036,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1912105042112006,1.0,5.298317366548036,5.857933154483459,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,6.359573868672378,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.927253685157205,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0256960657336264,1.0,4.941642422609304,6.023447592961033,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0576791115866779,1.0,5.003946305945459,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.875197323201151,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.529429087511423,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.0799065513658856,0.0,5.267858159063328,6.129050210060545,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.890349128221754,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1493350577976482,0.0,5.808142489980444,6.198478716492308,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0184583984333963,1.0,4.219507705176107,6.030685260261263,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1099517297972729,0.0,5.541263545158426,6.159095388491933,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,6.152732694704104,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0576791115866779,1.0,4.990432586778736,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.890349128221754,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.108972405974228,1.0,5.308267697401205,5.940171252720432,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1912105042112006,1.0,5.220355825078324,5.857933154483459,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.424950017481403,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.74493212836325,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.739792912179234,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1035890360094446,0.0,5.0106352940962555,6.152732694704104,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0576791115866779,1.0,4.605170185988092,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1061601958283908,1.0,4.51085950651685,5.926926025970411,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0048077015681036,1.0,5.075173815233827,6.028278520230698,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.0190029471256156,0.0,5.6937321388027,6.052089168924417,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1714715407698888,0.0,5.69035945432406,6.20455776256869,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.863631175598097,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.703782474656201,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0850512326181558,1.0,5.225746673713202,5.948034989180646,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0618243820083392,1.0,5.111987788356544,5.971261839790462,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1469821903486456,1.0,5.298317366548036,5.886104031450156,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.375278407684165,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.095900324406875,1.0,5.10594547390058,5.953243334287785,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1793673448965238,0.0,5.733341276897746,6.228511003591184,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.095900324406875,1.0,4.653960350157523,5.953243334287785,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.10594547390058,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,7.600902459542082,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,3.970291913552122,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1815369353335363,0.0,5.393627546352362,6.456769655572163,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0933062892298286,1.0,4.6913478822291435,5.955837369464831,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1998188787478003,1.0,5.0689042022202315,5.849324779946859,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1469821903486456,1.0,4.59511985013459,5.886104031450156,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.13318886821631,1.0,4.454347296253507,5.899897353582492,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.0,1.0,4.6443908991413725,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0024009615375382,1.0,5.298317366548036,6.030685260261263,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.170483995038151,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.272999558563747,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.088138319071386,1.0,5.19295685089021,5.961005339623274,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0169290621004476,1.0,5.5093883366279774,6.016157159698354,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1630396272445038,1.0,4.882801922586371,5.886104031450156,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0378764842904981,1.0,4.762173934797756,6.0112671744041615,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0329864989963057,1.0,5.14166355650266,6.016157159698354,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0169290621004476,1.0,5.402677381872279,6.016157159698354,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,0.0,1.0,4.736198448394496,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,0.1166843931539753,0.0,5.2832037287379885,6.391917113392602,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.075173815233827,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,0.0,1.0,5.703782474656201,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,4.51085950651685,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0416216746908197,1.0,4.820281565605037,5.991464547107982,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0441248049089377,1.0,4.59511985013459,5.988961416889864,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,4.890349128221754,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0184583984333963,1.0,6.040254711277414,6.030685260261263,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,0.0166472334331562,0.0,3.6635616461296463,6.049733455231958,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,0.1815218766233899,0.0,4.955827057601261,6.214608098422191,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0416216746908197,1.0,4.672828834461906,5.991464547107982,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,0.0536885051135049,0.0,4.663439094112067,6.0867747269123065,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1694550462007047,1.0,4.248495242049359,5.863631175598097,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0416216746908197,1.0,2.833213344056216,5.991464547107982,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0416216746908197,1.0,5.062595033026967,5.991464547107982,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,0.1654644397275317,0.0,5.802118375377063,6.214608098422191,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0329864989963057,1.0,5.720311776607412,6.016157159698354,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,4.672828834461906,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.262690188904886,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,0.1513655153480302,0.0,5.638354669333745,6.20050917404269,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,0.0877953833018381,0.0,5.081404364984463,6.363028103540465,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0477287807335091,1.0,4.787491742782046,6.001414877961151,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.087596335232384,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
