originated,diff_log_loan_amount,below_limit,applicant_income_log,log_loan_amount,agency_1,agency_2,agency_3,agency_5,agency_7,agency_9,loan_purpose,occupancy,year
1.0,-0.0329864989963057,1.0,5.075173815233827,6.016157159698354,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0378764842904981,1.0,5.683579767338681,6.0112671744041615,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2008
0.0,0.1815218766233899,0.0,3.970291913552122,6.214608098422191,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0542004568976794,1.0,5.087596335232384,5.978885764901122,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0208651384639617,1.0,5.69035945432406,6.028278520230698,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0452565915881209,1.0,5.19295685089021,6.003887067106539,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,7.090076835776092,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.480638923341991,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.384495062789089,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.4680601411351315,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.123963979403259,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0005897965372980707,0.0,5.241747015059643,6.049733455231958,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.351858133476067,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.897839799950911,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1630396272445038,1.0,4.919980925828125,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.067729447440179,1.0,5.3471075307174685,5.981414211254481,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.040330473252065,1.0,5.298317366548036,6.008813185442595,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1630396272445038,1.0,5.003946305945459,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0256960657336264,1.0,5.099866427824199,6.023447592961033,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0576791115866779,1.0,4.804021044733257,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1969411789201851,1.0,5.220355825078324,5.8522024797744745,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0576791115866779,1.0,5.886104031450156,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0551822313880903,1.0,4.919980925828125,5.993961427306569,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,6.802394763324311,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.067729447440179,1.0,4.8283137373023015,5.981414211254481,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.236441962829949,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.455321115357702,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.119554515304765,1.0,4.727387818712341,5.929589143389895,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.407171771460119,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0601822418047959,1.0,4.890349128221754,5.988961416889864,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.812184355372417,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.067729447440179,1.0,5.0238805208462765,5.981414211254481,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.108972405974228,1.0,4.867534450455582,5.940171252720432,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0778818189041974,1.0,5.529429087511423,5.971261839790462,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0452565915881209,1.0,5.075173815233827,6.003887067106539,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1442082634659209,1.0,4.787491742782046,5.8888779583328805,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.180883742024327,1.0,4.976733742420574,5.8522024797744745,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.37989735354046,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.087596335232384,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.158155490946771,1.0,5.081404364984463,5.87493073085203,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.0689042022202315,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.318119993844216,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,4.882801922586371,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1469821903486456,1.0,4.61512051684126,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.13318886821631,1.0,5.480638923341991,5.899897353582492,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.13318886821631,1.0,4.653960350157523,5.899897353582492,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.14166355650266,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1630396272445038,1.0,4.882801922586371,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,6.208590026096629,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1998188787478003,1.0,4.77912349311153,5.849324779946859,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1742129278426292,1.0,5.288267030694535,5.87493073085203,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,4.382026634673881,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.231108616854587,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1855124830965628,1.0,4.564348191467836,5.863631175598097,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.375278407684165,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1630396272445038,1.0,6.551080335043404,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.337538079701318,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0281203093451329,1.0,4.553876891600541,6.021023349349527,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1912105042112006,1.0,5.476463551931511,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1912105042112006,1.0,4.499809670330265,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1912105042112006,1.0,6.0112671744041615,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.0238805208462765,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1770258692192436,1.0,5.0106352940962555,5.872117789475416,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.1554141038740306,0.0,5.375278407684165,6.20455776256869,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.172299998332936,1.0,4.912654885736052,5.860786223465865,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0559586536480445,0.0,5.375278407684165,6.089044875446846,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,6.745236349484363,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1912105042112006,1.0,5.365976015021851,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1630396272445038,1.0,4.672828834461906,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1492463051121682,1.0,4.867534450455582,5.899897353582492,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1912105042112006,1.0,5.0369526024136295,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,6.551080335043404,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,6.551080335043404,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0907189656648777,1.0,4.6443908991413725,5.958424693029782,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0416216746908197,1.0,5.298317366548036,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.137064965205834,0.0,5.236441962829949,6.186208623900494,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0072202479734873,1.0,4.605170185988092,6.025865973825314,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0256960657336264,1.0,4.976733742420574,6.023447592961033,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1630396272445038,1.0,5.247024072160486,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,6.042632833682381,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0576791115866779,1.0,5.6131281063880705,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1742129278426292,1.0,5.003946305945459,5.87493073085203,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.298317366548036,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0804360987092938,1.0,4.787491742782046,5.968707559985366,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0416216746908197,1.0,5.298317366548036,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.0,1.0,4.30406509320417,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1998188787478003,1.0,4.836281906951478,5.849324779946859,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.067729447440179,1.0,5.176149732573829,5.981414211254481,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1912105042112006,1.0,4.912654885736052,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1883574352287942,1.0,5.2832037287379885,5.860786223465865,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1411717471584879,0.0,6.018593214496234,6.190315405853148,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0907189656648777,1.0,4.890349128221754,5.958424693029782,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1912105042112006,1.0,4.890349128221754,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.1592762676760708,0.0,5.1298987149230735,6.192362489474872,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0048077015681036,1.0,4.969813299576001,6.028278520230698,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.1141711453399816,0.0,5.236441962829949,6.163314804034641,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0576791115866779,1.0,5.429345628954441,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1826756017613631,1.0,5.918893854273146,5.8664680569332965,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0232776848693454,1.0,5.0106352940962555,6.025865973825314,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.108972405974228,1.0,5.2574953720277815,5.940171252720432,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.122217632724249,1.0,5.298317366548036,5.926926025970411,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.122217632724249,1.0,4.51085950651685,5.926926025970411,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.7430031878094825,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1742129278426292,1.0,4.90527477843843,5.87493073085203,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,4.68213122712422,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.049856007249537,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.308267697401205,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.6443908991413725,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0354285026518574,1.0,5.0106352940962555,6.013715156042802,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.3981627015177525,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,4.875197323201151,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.308267697401205,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.214935757608986,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.088138319071386,1.0,4.804021044733257,5.961005339623274,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0378764842904981,1.0,4.77912349311153,6.0112671744041615,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.0106352940962555,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1630396272445038,1.0,5.0369526024136295,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1998188787478003,1.0,4.955827057601261,5.849324779946859,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.74493212836325,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.572154032177765,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1714078769150209,1.0,5.153291594497779,5.877735781779639,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1630396272445038,1.0,5.703782474656201,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.262690188904886,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0601822418047959,1.0,5.556828061699537,5.988961416889864,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.001771479648382,1.0,5.153291594497779,6.0473721790462776,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1798467455608854,1.0,4.820281565605037,5.869296913133774,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.075173815233827,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.247024072160486,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1492463051121682,1.0,4.787491742782046,5.899897353582492,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.991464547107982,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0305504441984254,1.0,4.955827057601261,6.018593214496234,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0778818189041974,1.0,5.575949103146316,5.971261839790462,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.122217632724249,1.0,4.68213122712422,5.926926025970411,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.111987788356544,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.204006687076795,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,5.337538079701318,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,4.499809670330265,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0,1.0,4.68213122712422,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0416216746908197,1.0,5.780743515792329,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0850512326181558,1.0,5.771441123130016,5.948034989180646,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1780142995963745,1.0,5.0106352940962555,5.855071922202427,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.099866427824199,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.890349128221754,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0576791115866779,1.0,4.653960350157523,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1011086695140139,1.0,4.882801922586371,5.948034989180646,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0842543843019889,0.0,5.3706380281276624,6.133398042996649,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1940717364922326,1.0,4.787491742782046,5.855071922202427,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.849324779946859,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0477287807335091,1.0,4.919980925828125,6.001414877961151,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0477287807335091,1.0,4.919980925828125,6.001414877961151,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0576791115866779,1.0,5.575949103146316,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.095900324406875,1.0,4.418840607796598,5.953243334287785,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1912105042112006,1.0,5.488937726156687,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0576791115866779,1.0,5.3230099791384085,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0850512326181558,1.0,5.062595033026967,5.948034989180646,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.1634624370568591,0.0,5.8289456176102075,6.212606095751519,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0169644314090877,0.0,6.156978985585555,6.066108090103747,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,6.4457198193855785,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1356406530563898,1.0,4.941642422609304,5.91350300563827,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.3706380281276624,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0907189656648777,1.0,4.718498871295094,5.958424693029782,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1142494630750716,1.0,4.812184355372417,5.934894195619588,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.067729447440179,1.0,4.5217885770490405,5.981414211254481,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.220355825078324,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.3706380281276624,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.673323267171493,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0907189656648777,1.0,5.991464547107982,5.958424693029782,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.521460917862246,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1912105042112006,1.0,5.3612921657094255,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,6.665683717782408,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0576791115866779,1.0,5.429345628954441,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.638354669333745,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0777255254195257,0.0,6.45833828334479,6.126869184114185,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.0376310682176468,0.0,5.69035945432406,6.0867747269123065,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.1554141038740306,0.0,5.135798437050262,6.20455776256869,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,6.336825731146441,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.10594547390058,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,4.736198448394496,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0576791115866779,1.0,4.804021044733257,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.0106352940962555,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1969411789201851,1.0,5.062595033026967,5.8522024797744745,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0088889474172457,1.0,4.700480365792417,6.040254711277414,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1547408244298092,1.0,4.983606621708336,5.8944028342648505,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.859812404361672,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.075173815233827,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.067729447440179,1.0,5.318119993844216,5.981414211254481,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1602657003617791,1.0,5.318119993844216,5.8888779583328805,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1742129278426292,1.0,4.897839799950911,5.87493073085203,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.122217632724249,1.0,6.131226489483141,5.926926025970411,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.042790499092927,1.0,6.063785208687608,6.0063531596017325,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1630396272445038,1.0,5.493061443340548,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.703782474656201,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.0029455102297575,0.0,4.836281906951478,6.052089168924417,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,6.272877006546167,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,0.1014591097516195,0.0,5.886104031450156,6.150602768446279,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,6.55250788703459,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,6.234410725718371,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1410607205257283,1.0,4.8283137373023015,5.908082938168931,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.459585514144159,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,5.521460917862246,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0184583984333963,1.0,4.543294782270004,6.030685260261263,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1742129278426292,1.0,4.820281565605037,5.87493073085203,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,6.684611727667927,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.969813299576001,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.1302498044215134,1.0,4.955827057601261,5.918893854273146,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0160574368958581,1.0,4.941642422609304,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.1302498044215134,1.0,4.955827057601261,5.918893854273146,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0160574368958581,1.0,5.541263545158426,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
1.0,-0.0281203093451329,1.0,4.890349128221754,6.021023349349527,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0256960657336264,1.0,4.941642422609304,6.023447592961033,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0778818189041974,1.0,5.247024072160486,5.971261839790462,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,-0.0551822313880903,1.0,5.0106352940962555,5.993961427306569,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
0.0,0.1411717471584879,0.0,5.2574953720277815,6.190315405853148,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2008
